game,platform,section,asset_name,asset_id,asset_page_url,uploaded_by,contributors,submitted,format,size,local_file,downloaded_at
Final Fantasy: Record Keeper,Mobile,Playable Characters: Final Fantasy II,Leila,ff_leila,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/71119/,DrakeyC,,"October 30, 2015",PNG (image/png),14.31 KB (256x256),ff_leila.png,2026-07-16T06:26:11.362533+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Final Fantasy II,Leon,ff_leon,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/68732/,DrakeyC,,"August 22, 2015",PNG (image/png),12.92 KB (256x256),ff_leon.png,2026-07-16T06:26:20.797877+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Final Fantasy II,Leon (Dark Knight),ff_leon_dark_knight,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/168144/,Nunzio92,,"January 22, 2022",PNG (image/png),4.28 KB (256x256),ff_leon_dark_knight.png,2026-07-16T06:26:28.792828+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Final Fantasy II,Maria,ff_maria,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/68733/,DrakeyC,,"August 22, 2015",PNG (image/png),12.12 KB (128x256),ff_maria.png,2026-07-16T06:26:36.762461+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Final Fantasy II,Maria (Homesick Girl),ff_maria_homesick_girl,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/206331/,AerospaceCoot35,,"September 19, 2023",PNG (image/png),4.27 KB (256x256),ff_maria_homesick_girl.png,2026-07-16T06:26:46.768983+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Final Fantasy II,Maria (Yukata),ff_maria_yukata,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/573485/,AerospaceCoot35,,"July 6, 2026",PNG (image/png),3.46 KB (128x256),ff_maria_yukata.png,2026-07-16T06:26:53.819580+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Final Fantasy II,Minwu,ff_minwu,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/71120/,DrakeyC,,"October 30, 2015",PNG (image/png),11.13 KB (256x256),ff_minwu.png,2026-07-16T06:27:06.139770+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Final Fantasy II,Ricard,ff_ricard,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/65378/,DrakeyC,,"February 15, 2015",PNG (image/png),15.20 KB (256x256),ff_ricard.png,2026-07-16T06:27:13.256436+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Final Fantasy II,Scott,ff_scott,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/91845/,DrakeyC,,"April 20, 2017",PNG (image/png),10.30 KB (256x256),ff_scott.png,2026-07-16T06:27:21.990407+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Final Fantasy III,Arc,ff_arc,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/65352/,DrakeyC,,"February 15, 2015",PNG (image/png),14.59 KB (128x256),ff_arc.png,2026-07-16T06:27:31.585535+00:00
Final Fantasy: Record Keeper,Mobile,Playable Characters: Final Fantasy III,Arc (Freelancer),ff_arc_freelancer,https://www.spriters-resource.com/mobile/finalfantasyrecordkeeper/asset/203397/,DrakeyC,,"August 9, 2023",PNG (image/png),3.85 KB (256x256),ff_arc_freelancer.png,2026-07-16T06:27:39.477425+00:00
